id,class
42821,13
42822,13
42823,13
42824,13
42825,13
42826,13
42827,13
42828,13
42829,13
42830,13
42831,13
42832,13
42833,13
42834,13
42835,13
42836,13
42837,13
42838,13
42839,13
42840,13
42841,13
42842,13
42843,13
42844,13
42845,13
42846,13
42847,13
42848,13
42849,13
42850,13
42851,13
42852,13
42853,13
42854,13
42855,13
42856,13
42857,13
42858,13
42859,13
42860,13
42861,13
42862,13
42863,13
42864,13
42865,13
42866,13
42867,13
42868,13
42869,13
42870,13
42871,13
42872,13
42873,13
42874,13
42875,13
42876,13
42877,13
42878,13
42879,13
42880,13
42881,13
42882,13
42883,13
42884,13
42885,13
42886,13
42887,13
42888,13
42889,13
42890,13
42891,13
42892,13
42893,13
42894,13
42895,13
42896,13
42897,13
42898,13
42899,13
42900,13
42901,13
42902,13
42903,13
42904,13
42905,13
42906,13
42907,13
42908,13
42909,13
42910,13
42911,13
42912,13
42913,13
42914,13
42915,13
42916,13
42917,13
42918,13
42919,13
42920,13
42921,13
42922,13
42923,13
42924,13
42925,13
42926,13
42927,13
42928,13
42929,13
42930,13
42931,13
42932,13
42933,13
42934,13
42935,13
42936,13
42937,13
42938,13
42939,13
42940,13
42941,13
42942,13
42943,13
42944,13
42945,13
42946,13
42947,13
42948,13
42949,13
42950,13
42951,13
42952,13
42953,13
42954,13
42955,13
42956,13
42957,13
42958,13
42959,13
42960,13
42961,13
42962,13
42963,13
42964,13
42965,13
42966,13
42967,13
42968,13
42969,13
42970,13
42971,13
42972,13
42973,13
42974,13
42975,13
42976,13
42977,13
42978,13
42979,13
42980,13
42981,13
42982,13
42983,13
42984,13
42985,13
42986,13
42987,13
42988,13
42989,13
42990,13
42991,13
42992,13
42993,13
42994,13
42995,13
42996,13
42997,13
42998,13
42999,13
43000,13
43001,13
43002,13
43003,13
43004,13
43005,13
43006,13
43007,13
43008,13
43009,13
43010,13
43011,13
43012,13
43013,13
43014,13
43015,13
43016,13
43017,13
43018,13
43019,13
43020,13
43021,13
43022,13
43023,13
43024,13
43025,13
43026,13
43027,13
43028,13
43029,13
43030,13
43031,13
43032,13
43033,13
43034,13
43035,13
43036,13
43037,13
43038,13
43039,13
43040,13
43041,13
43042,13
43043,13
43044,13
43045,13
43046,13
43047,13
43048,13
43049,13
43050,13
43051,13
43052,13
43053,13
43054,13
43055,13
43056,13
43057,13
43058,13
43059,13
43060,13
43061,13
43062,13
43063,13
43064,13
43065,13
43066,13
43067,13
43068,13
43069,13
43070,13
43071,13
43072,13
43073,13
43074,13
43075,13
43076,13
43077,13
43078,13
43079,13
43080,13
43081,13
43082,13
43083,13
43084,13
43085,13
43086,13
43087,13
43088,13
43089,13
43090,13
43091,13
43092,13
43093,13
43094,13
43095,13
43096,13
43097,13
43098,13
43099,13
43100,13
43101,13
43102,13
43103,13
43104,13
43105,13
43106,13
43107,13
43108,13
43109,13
43110,13
43111,13
43112,13
43113,13
43114,13
43115,13
43116,13
43117,13
43118,13
43119,13
43120,13
43121,13
43122,13
43123,13
43124,13
43125,13
43126,13
43127,13
43128,13
43129,13
43130,13
43131,13
43132,13
43133,13
43134,13
43135,13
43136,13
43137,13
43138,13
43139,13
43140,13
43141,13
43142,13
43143,13
43144,13
43145,13
43146,13
43147,13
43148,13
43149,13
43150,13
43151,13
43152,13
43153,13
43154,13
43155,13
43156,13
43157,13
43158,13
43159,13
43160,13
43161,13
43162,13
43163,13
43164,13
43165,13
43166,13
43167,13
43168,13
43169,13
43170,13
43171,13
43172,13
43173,13
43174,13
43175,13
43176,13
43177,13
43178,13
43179,13
43180,13
43181,13
43182,13
43183,13
43184,13
43185,13
43186,13
43187,13
43188,13
43189,13
43190,13
43191,13
43192,13
43193,13
43194,13
43195,13
43196,13
43197,13
43198,13
43199,13
43200,13
43201,13
43202,13
43203,13
43204,13
43205,13
43206,13
43207,13
43208,13
43209,13
43210,13
43211,13
43212,13
43213,13
43214,13
43215,13
43216,13
43217,13
43218,13
43219,13
43220,13
43221,13
43222,13
43223,13
43224,13
43225,13
43226,13
43227,13
43228,13
43229,13
43230,13
43231,13
43232,13
43233,13
43234,13
43235,13
43236,13
43237,13
43238,13
43239,13
43240,13
43241,13
43242,13
43243,13
43244,13
43245,13
43246,13
43247,13
43248,13
43249,13
43250,13
43251,13
43252,13
43253,13
43254,13
43255,13
43256,13
43257,13
43258,13
43259,13
43260,13
43261,13
43262,13
43263,13
43264,13
43265,13
43266,13
43267,13
43268,13
43269,13
43270,13
43271,13
43272,13
43273,13
43274,13
43275,13
43276,13
43277,13
43278,13
43279,13
43280,13
43281,13
43282,13
43283,13
43284,13
43285,13
43286,13
43287,13
43288,13
43289,13
43290,13
43291,13
43292,13
43293,13
43294,13
43295,13
43296,13
43297,13
43298,13
43299,13
43300,13
43301,13
43302,13
43303,13
43304,13
43305,13
43306,13
43307,13
43308,13
43309,13
43310,13
43311,13
43312,13
43313,13
43314,13
43315,13
43316,13
43317,13
43318,13
43319,13
43320,13
43321,13
43322,13
43323,13
43324,13
43325,13
43326,13
43327,13
43328,13
43329,13
43330,13
43331,13
43332,13
43333,13
43334,13
43335,13
43336,13
43337,13
43338,13
43339,13
43340,13
43341,13
43342,13
43343,13
43344,13
43345,13
43346,13
43347,13
43348,13
43349,13
43350,13
43351,13
43352,13
43353,13
43354,13
43355,13
43356,13
43357,13
43358,13
43359,13
43360,13
43361,13
43362,13
43363,13
43364,13
43365,13
43366,13
43367,13
43368,13
43369,13
43370,13
43371,13
43372,13
43373,13
43374,13
43375,13
43376,13
43377,13
43378,13
43379,13
43380,13
43381,13
43382,13
43383,13
43384,13
43385,13
43386,13
43387,13
43388,13
43389,13
43390,13
43391,13
43392,13
43393,13
43394,13
43395,13
43396,13
43397,13
43398,13
43399,13
43400,13
43401,13
43402,13
43403,13
43404,13
43405,13
43406,13
43407,13
43408,13
43409,13
43410,13
43411,13
43412,13
43413,13
43414,13
43415,13
43416,13
43417,13
43418,13
43419,13
43420,13
43421,13
43422,13
43423,13
43424,13
43425,13
43426,13
43427,13
43428,13
43429,13
43430,13
43431,13
43432,13
43433,13
43434,13
43435,13
43436,13
43437,13
43438,13
43439,13
43440,13
43441,13
43442,13
43443,13
43444,13
43445,13
43446,13
43447,13
43448,13
43449,13
43450,13
43451,13
43452,13
43453,13
43454,13
43455,13
43456,13
43457,13
43458,13
43459,13
43460,13
43461,13
43462,13
43463,13
43464,13
43465,13
43466,13
43467,13
43468,13
43469,13
43470,13
43471,13
43472,13
43473,13
43474,13
43475,13
43476,13
43477,13
43478,13
43479,13
43480,13
43481,13
43482,13
43483,13
43484,13
43485,13
43486,13
43487,13
43488,13
43489,13
43490,13
43491,13
43492,13
43493,13
43494,13
43495,13
43496,13
43497,13
43498,13
43499,13
43500,13
43501,13
43502,13
43503,13
43504,13
43505,13
43506,13
43507,13
43508,13
43509,13
43510,13
43511,13
43512,13
43513,13
43514,13
43515,13
43516,13
43517,13
43518,13
43519,13
43520,13
43521,13
43522,13
43523,13
43524,13
43525,13
43526,13
43527,13
43528,13
43529,13
43530,13
43531,13
43532,13
43533,13
43534,13
43535,13
43536,13
43537,13
43538,13
43539,13
43540,13
43541,13
43542,13
43543,13
43544,13
43545,13
43546,13
43547,13
43548,13
43549,13
43550,13
43551,13
43552,13
43553,13
43554,13
43555,13
43556,13
43557,13
43558,13
43559,13
43560,13
43561,13
43562,13
43563,13
43564,13
43565,13
43566,13
43567,13
43568,13
43569,13
43570,13
43571,13
43572,13
43573,13
43574,13
43575,13
43576,13
43577,13
43578,13
43579,13
43580,13
43581,13
43582,13
43583,13
43584,13
43585,13
43586,13
43587,13
43588,13
43589,13
43590,13
43591,13
43592,13
43593,13
43594,13
43595,13
43596,13
43597,13
43598,13
43599,13
43600,13
43601,13
43602,13
43603,13
43604,13
43605,13
43606,13
43607,13
43608,13
43609,13
43610,13
43611,13
43612,13
43613,13
43614,13
43615,13
43616,13
43617,13
43618,13
43619,13
43620,13
43621,13
43622,13
43623,13
43624,13
43625,13
43626,13
43627,13
43628,13
43629,13
43630,13
43631,13
43632,13
43633,13
43634,13
43635,13
43636,13
43637,13
43638,13
43639,13
43640,13
43641,13
43642,13
43643,13
43644,13
43645,13
43646,13
43647,13
43648,13
43649,13
43650,13
43651,13
43652,13
43653,13
43654,13
43655,13
43656,13
43657,13
43658,13
43659,13
43660,13
43661,13
43662,13
43663,13
43664,13
43665,13
43666,13
43667,13
43668,13
43669,13
43670,13
43671,13
43672,13
43673,13
43674,13
43675,13
43676,13
43677,13
43678,13
43679,13
43680,13
43681,13
43682,13
43683,13
43684,13
43685,13
43686,13
43687,13
43688,13
43689,13
43690,13
43691,13
43692,13
43693,13
43694,13
43695,13
43696,13
43697,13
43698,13
43699,13
43700,13
43701,13
43702,13
43703,13
43704,13
43705,13
43706,13
43707,13
43708,13
43709,13
43710,13
43711,13
43712,13
43713,13
43714,13
43715,13
43716,13
43717,13
43718,13
43719,13
43720,13
43721,13
43722,13
43723,13
43724,13
43725,13
43726,13
43727,13
43728,13
43729,13
43730,13
43731,13
43732,13
43733,13
43734,13
43735,13
43736,13
43737,13
43738,13
43739,13
43740,13
43741,13
43742,13
43743,13
43744,13
43745,13
43746,13
43747,13
43748,13
43749,13
43750,13
43751,13
43752,13
43753,13
43754,13
43755,13
43756,13
43757,13
43758,13
43759,13
43760,13
43761,13
43762,13
43763,13
43764,13
43765,13
43766,13
43767,13
43768,13
43769,13
43770,13
43771,13
43772,13
43773,13
43774,13
43775,13
43776,13
43777,13
43778,13
43779,13
43780,13
43781,13
43782,13
43783,13
43784,13
43785,13
43786,13
43787,13
43788,13
43789,13
43790,13
43791,13
43792,13
43793,13
43794,13
43795,13
43796,13
43797,13
43798,13
43799,13
43800,13
43801,13
43802,13
43803,13
43804,13
43805,13
43806,13
43807,13
43808,13
43809,13
43810,13
43811,13
43812,13
43813,13
43814,13
43815,13
43816,13
43817,13
43818,13
43819,13
43820,13
43821,13
43822,13
43823,13
43824,13
43825,13
43826,13
43827,13
43828,13
43829,13
43830,13
43831,13
43832,13
43833,13
43834,13
43835,13
43836,13
43837,13
43838,13
43839,13
43840,13
43841,13
43842,13
43843,13
43844,13
43845,13
43846,13
43847,13
43848,13
43849,13
43850,13
43851,13
43852,13
43853,13
43854,13
43855,13
43856,13
43857,13
43858,13
43859,13
43860,13
43861,13
43862,13
43863,13
43864,13
43865,13
43866,13
43867,13
43868,13
43869,13
43870,13
43871,13
43872,13
43873,13
43874,13
43875,13
43876,13
43877,13
43878,13
43879,13
43880,13
43881,13
43882,13
43883,13
43884,13
43885,13
43886,13
43887,13
43888,13
43889,13
43890,13
43891,13
43892,13
43893,13
43894,13
43895,13
43896,13
43897,13
43898,13
43899,13
43900,13
43901,13
43902,13
43903,13
43904,13
43905,13
43906,13
43907,13
43908,13
43909,13
43910,13
43911,13
43912,13
43913,13
43914,13
43915,13
43916,13
43917,13
43918,13
43919,13
43920,13
43921,13
43922,13
43923,13
43924,13
43925,13
43926,13
43927,13
43928,13
43929,13
43930,13
43931,13
43932,13
43933,13
43934,13
43935,13
43936,13
43937,13
43938,13
43939,13
43940,13
43941,13
43942,13
43943,13
43944,13
43945,13
43946,13
43947,13
43948,13
43949,13
43950,13
43951,13
43952,13
43953,13
43954,13
43955,13
43956,13
43957,13
43958,13
43959,13
43960,13
43961,13
43962,13
43963,13
43964,13
43965,13
43966,13
43967,13
43968,13
43969,13
43970,13
43971,13
43972,13
43973,13
43974,13
43975,13
43976,13
43977,13
43978,13
43979,13
43980,13
43981,13
43982,13
43983,13
43984,13
43985,13
43986,13
43987,13
43988,13
43989,13
43990,13
43991,13
43992,13
43993,13
43994,13
43995,13
43996,13
43997,13
43998,13
43999,13
44000,13
44001,13
44002,13
44003,13
44004,13
44005,13
44006,13
44007,13
44008,13
44009,13
44010,13
44011,13
44012,13
44013,13
44014,13
44015,13
44016,13
44017,13
44018,13
44019,13
44020,13
44021,13
44022,13
44023,13
44024,13
44025,13
44026,13
44027,13
44028,13
44029,13
44030,13
44031,13
44032,13
44033,13
44034,13
44035,13
44036,13
44037,13
44038,13
44039,13
44040,13
44041,13
44042,13
44043,13
44044,13
44045,13
44046,13
44047,13
44048,13
44049,13
44050,13
44051,13
44052,13
44053,13
44054,13
44055,13
44056,13
44057,13
44058,13
44059,13
44060,13
44061,13
44062,13
44063,13
44064,13
44065,13
44066,13
44067,13
44068,13
44069,13
44070,13
44071,13
44072,13
44073,13
44074,13
44075,13
44076,13
44077,13
44078,13
44079,13
44080,13
44081,13
44082,13
44083,13
44084,13
44085,13
44086,13
44087,13
44088,13
44089,13
44090,13
44091,13
44092,13
44093,13
44094,13
44095,13
44096,13
44097,13
44098,13
44099,13
44100,13
44101,13
44102,13
44103,13
44104,13
44105,13
44106,13
44107,13
44108,13
44109,13
44110,13
44111,13
44112,13
44113,13
44114,13
44115,13
44116,13
44117,13
44118,13
44119,13
44120,13
44121,13
44122,13
44123,13
44124,13
44125,13
44126,13
44127,13
44128,13
44129,13
44130,13
44131,13
44132,13
44133,13
44134,13
44135,13
44136,13
44137,13
44138,13
44139,13
44140,13
44141,13
44142,13
44143,13
44144,13
44145,13
44146,13
44147,13
44148,13
44149,13
44150,13
44151,13
44152,13
44153,13
44154,13
44155,13
44156,13
44157,13
44158,13
44159,13
44160,13
44161,13
44162,13
44163,13
44164,13
44165,13
44166,13
44167,13
44168,13
44169,13
44170,13
44171,13
44172,13
44173,13
44174,13
44175,13
44176,13
44177,13
44178,13
44179,13
44180,13
44181,13
44182,13
44183,13
44184,13
44185,13
44186,13
44187,13
44188,13
44189,13
44190,13
44191,13
44192,13
44193,13
44194,13
44195,13
44196,13
44197,13
44198,13
44199,13
44200,13
44201,13
44202,13
44203,13
44204,13
44205,13
44206,13
44207,13
44208,13
44209,13
44210,13
44211,13
44212,13
44213,13
44214,13
44215,13
44216,13
44217,13
44218,13
44219,13
44220,13
44221,13
44222,13
44223,13
44224,13
44225,13
44226,13
44227,13
44228,13
44229,13
44230,13
44231,13
44232,13
44233,13
44234,13
44235,13
44236,13
44237,13
44238,13
44239,13
44240,13
44241,13
44242,13
44243,13
44244,13
44245,13
44246,13
44247,13
44248,13
44249,13
44250,13
44251,13
44252,13
44253,13
44254,13
44255,13
44256,13
44257,13
44258,13
44259,13
44260,13
44261,13
44262,13
44263,13
44264,13
44265,13
44266,13
44267,13
44268,13
44269,13
44270,13
44271,13
44272,13
44273,13
44274,13
44275,13
44276,13
44277,13
44278,13
44279,13
44280,13
44281,13
44282,13
44283,13
44284,13
44285,13
44286,13
44287,13
44288,13
44289,13
44290,13
44291,13
44292,13
44293,13
44294,13
44295,13
44296,13
44297,13
44298,13
44299,13
44300,13
44301,13
44302,13
44303,13
44304,13
44305,13
44306,13
44307,13
44308,13
44309,13
44310,13
44311,13
44312,13
44313,13
44314,13
44315,13
44316,13
44317,13
44318,13
44319,13
44320,13
44321,13
44322,13
44323,13
44324,13
44325,13
44326,13
44327,13
44328,13
44329,13
44330,13
44331,13
44332,13
44333,13
44334,13
44335,13
44336,13
44337,13
44338,13
44339,13
44340,13
44341,13
44342,13
44343,13
44344,13
44345,13
44346,13
44347,13
44348,13
44349,13
44350,13
44351,13
44352,13
44353,13
44354,13
44355,13
44356,13
44357,13
44358,13
44359,13
44360,13
44361,13
44362,13
44363,13
44364,13
44365,13
44366,13
44367,13
44368,13
44369,13
44370,13
44371,13
44372,13
44373,13
44374,13
44375,13
44376,13
44377,13
44378,13
44379,13
44380,13
44381,13
44382,13
44383,13
44384,13
44385,13
44386,13
44387,13
44388,13
44389,13
44390,13
44391,13
44392,13
44393,13
44394,13
44395,13
44396,13
44397,13
44398,13
44399,13
44400,13
44401,13
44402,13
44403,13
44404,13
44405,13
44406,13
44407,13
44408,13
44409,13
44410,13
44411,13
44412,13
44413,13
44414,13
44415,13
44416,13
44417,13
44418,13
44419,13
44420,13
44421,13
44422,13
44423,13
44424,13
44425,13
44426,13
44427,13
44428,13
44429,13
44430,13
44431,13
44432,13
44433,13
44434,13
44435,13
44436,13
44437,13
44438,13
44439,13
44440,13
44441,13
44442,13
44443,13
44444,13
44445,13
44446,13
44447,13
44448,13
44449,13
44450,13
44451,13
44452,13
44453,13
44454,13
44455,13
44456,13
44457,13
44458,13
44459,13
44460,13
44461,13
44462,13
44463,13
44464,13
44465,13
44466,13
44467,13
44468,13
44469,13
44470,13
44471,13
44472,13
44473,13
44474,13
44475,13
44476,13
44477,13
44478,13
44479,13
44480,13
44481,13
44482,13
44483,13
44484,13
44485,13
44486,13
44487,13
44488,13
44489,13
44490,13
44491,13
44492,13
44493,13
44494,13
44495,13
44496,13
44497,13
44498,13
44499,13
44500,13
44501,13
44502,13
44503,13
44504,13
44505,13
44506,13
44507,13
44508,13
44509,13
44510,13
44511,13
44512,13
44513,13
44514,13
44515,13
44516,13
44517,13
44518,13
44519,13
44520,13
44521,13
44522,13
44523,13
44524,13
44525,13
44526,13
44527,13
44528,13
44529,13
44530,13
44531,13
44532,13
44533,13
44534,13
44535,13
44536,13
44537,13
44538,13
44539,13
44540,13
44541,13
44542,13
44543,13
44544,13
44545,13
44546,13
44547,13
44548,13
44549,13
44550,13
44551,13
44552,13
44553,13
44554,13
44555,13
44556,13
44557,13
44558,13
44559,13
44560,13
44561,13
44562,13
44563,13
44564,13
44565,13
44566,13
44567,13
44568,13
44569,13
44570,13
44571,13
44572,13
44573,13
44574,13
44575,13
44576,13
44577,13
44578,13
44579,13
44580,13
44581,13
44582,13
44583,13
44584,13
44585,13
44586,13
44587,13
44588,13
44589,13
44590,13
44591,13
44592,13
44593,13
44594,13
44595,13
44596,13
44597,13
44598,13
44599,13
44600,13
44601,13
44602,13
44603,13
44604,13
44605,13
44606,13
44607,13
44608,13
44609,13
44610,13
44611,13
44612,13
44613,13
44614,13
44615,13
44616,13
44617,13
44618,13
44619,13
44620,13
44621,13
44622,13
44623,13
44624,13
44625,13
44626,13
44627,13
44628,13
44629,13
44630,13
44631,13
44632,13
44633,13
44634,13
44635,13
44636,13
44637,13
44638,13
44639,13
44640,13
44641,13
44642,13
44643,13
44644,13
44645,13
44646,13
44647,13
44648,13
44649,13
44650,13
44651,13
44652,13
44653,13
44654,13
44655,13
44656,13
44657,13
44658,13
44659,13
44660,13
44661,13
44662,13
44663,13
44664,13
44665,13
44666,13
44667,13
44668,13
44669,13
44670,13
44671,13
44672,13
44673,13
44674,13
44675,13
44676,13
44677,13
44678,13
44679,13
44680,13
44681,13
44682,13
44683,13
44684,13
44685,13
44686,13
44687,13
44688,13
44689,13
44690,13
44691,13
44692,13
44693,13
44694,13
44695,13
44696,13
44697,13
44698,13
44699,13
44700,13
44701,13
44702,13
44703,13
44704,13
44705,13
44706,13
44707,13
44708,13
44709,13
44710,13
44711,13
44712,13
44713,13
44714,13
44715,13
44716,13
44717,13
44718,13
44719,13
44720,13
44721,13
44722,13
44723,13
44724,13
44725,13
44726,13
44727,13
44728,13
44729,13
44730,13
44731,13
44732,13
44733,13
44734,13
44735,13
44736,13
44737,13
44738,13
44739,13
44740,13
44741,13
44742,13
44743,13
44744,13
44745,13
44746,13
44747,13
44748,13
44749,13
44750,13
44751,13
44752,13
44753,13
44754,13
44755,13
44756,13
44757,13
44758,13
44759,13
44760,13
44761,13
44762,13
44763,13
44764,13
44765,13
44766,13
44767,13
44768,13
44769,13
44770,13
44771,13
44772,13
44773,13
44774,13
44775,13
44776,13
44777,13
44778,13
44779,13
44780,13
44781,13
44782,13
44783,13
44784,13
44785,13
44786,13
44787,13
44788,13
44789,13
44790,13
44791,13
44792,13
44793,13
44794,13
44795,13
44796,13
44797,13
44798,13
44799,13
44800,13
44801,13
44802,13
44803,13
44804,13
44805,13
44806,13
44807,13
44808,13
44809,13
44810,13
44811,13
44812,13
44813,13
44814,13
44815,13
44816,13
44817,13
44818,13
44819,13
44820,13
44821,13
44822,13
44823,13
44824,13
44825,13
44826,13
44827,13
44828,13
44829,13
44830,13
44831,13
44832,13
44833,13
44834,13
44835,13
44836,13
44837,13
44838,13
44839,13
44840,13
44841,13
44842,13
44843,13
44844,13
44845,13
44846,13
44847,13
44848,13
44849,13
44850,13
44851,13
44852,13
44853,13
44854,13
44855,13
44856,13
44857,13
44858,13
44859,13
44860,13
44861,13
44862,13
44863,13
44864,13
44865,13
44866,13
44867,13
44868,13
44869,13
44870,13
44871,13
44872,13
44873,13
44874,13
44875,13
44876,13
44877,13
44878,13
44879,13
44880,13
44881,13
44882,13
44883,13
44884,13
44885,13
44886,13
44887,13
44888,13
44889,13
44890,13
44891,13
44892,13
44893,13
44894,13
44895,13
44896,13
44897,13
44898,13
44899,13
44900,13
44901,13
44902,13
44903,13
44904,13
44905,13
44906,13
44907,13
44908,13
44909,13
44910,13
44911,13
44912,13
44913,13
44914,13
44915,13
44916,13
44917,13
44918,13
44919,13
44920,13
44921,13
44922,13
44923,13
44924,13
44925,13
44926,13
44927,13
44928,13
44929,13
44930,13
44931,13
44932,13
44933,13
44934,13
44935,13
44936,13
44937,13
44938,13
44939,13
44940,13
44941,13
44942,13
44943,13
44944,13
44945,13
44946,13
44947,13
44948,13
44949,13
44950,13
44951,13
44952,13
44953,13
44954,13
44955,13
44956,13
44957,13
44958,13
44959,13
44960,13
44961,13
44962,13
44963,13
44964,13
44965,13
44966,13
44967,13
44968,13
44969,13
44970,13
44971,13
44972,13
44973,13
44974,13
44975,13
44976,13
44977,13
44978,13
44979,13
44980,13
44981,13
44982,13
44983,13
44984,13
44985,13
44986,13
44987,13
44988,13
44989,13
44990,13
44991,13
44992,13
44993,13
44994,13
44995,13
44996,13
44997,13
44998,13
44999,13
45000,14
45001,14
45002,14
45003,14
45004,14
45005,14
45006,14
45007,14
45008,14
45009,14
45010,14
45011,14
45012,14
45013,14
45014,14
45015,14
45016,14
45017,
45018,
45019,
45020,
45021,
45022,
45023,14
45024,14
45025,14
45026,14
45027,14
45028,14
45029,14
45030,14
45031,14
45032,14
45033,14
45034,14
45035,14
45036,14
45037,14
45038,14
45039,14
45040,14
45041,14
45042,14
45043,14
45044,14
45045,14
45046,14
45047,14
45048,14
45049,14
45050,14
45051,14
45052,14
45053,14
45054,14
45055,14
45056,14
45057,14
45058,14
45059,14
45060,14
45061,14
45062,14
45063,14
45064,14
45065,14
45066,14
45067,14
45068,14
45069,14
45070,14
45071,14
45072,14
45073,14
45074,14
45075,14
45076,14
45077,14
45078,14
45079,14
45080,14
45081,14
45082,14
45083,14
45084,14
45085,14
45086,14
45087,14
45088,14
45089,14
45090,14
45091,14
45092,14
45093,14
45094,14
45095,14
45096,14
45097,14
45098,14
45099,14
45100,14
45101,14
45102,14
45103,14
45104,14
45105,14
45106,14
45107,14
45108,14
45109,14
45110,14
45111,14
45112,14
45113,14
45114,14
45115,14
45116,14
45117,14
45118,14
45119,14
45120,14
45121,14
45122,14
45123,14
45124,14
45125,14
45126,14
45127,14
45128,14
45129,14
45130,14
45131,14
45132,14
45133,14
45134,14
45135,14
45136,14
45137,14
45138,14
45139,14
45140,14
45141,14
45142,14
45143,14
45144,14
45145,14
45146,14
45147,14
45148,14
45149,14
45150,14
45151,14
45152,14
45153,14
45154,14
45155,14
45156,14
45157,14
45158,14
45159,14
45160,14
45161,14
45162,14
45163,14
45164,14
45165,14
45166,14
45167,14
45168,14
45169,14
45170,14
45171,14
45172,14
45173,14
45174,14
45175,14
45176,14
45177,14
45178,14
45179,14
45180,14
45181,14
45182,14
45183,14
45184,14
45185,14
45186,14
45187,14
45188,14
45189,14
45190,14
45191,14
45192,14
45193,14
45194,14
45195,14
45196,14
45197,14
45198,14
45199,14
45200,14
45201,14
45202,14
45203,14
45204,14
45205,14
45206,14
45207,14
45208,14
45209,14
45210,14
45211,14
45212,14
45213,14
45214,14
45215,14
45216,14
45217,14
45218,14
45219,14
45220,14
45221,14
45222,14
45223,14
45224,14
45225,14
45226,14
45227,14
45228,14
45229,14
45230,14
45231,14
45232,14
45233,14
45234,14
45235,14
45236,14
45237,14
45238,14
45239,14
45240,14
45241,14
45242,14
45243,14
45244,14
45245,14
45246,14
45247,14
45248,14
45249,14
45250,14
45251,14
45252,14
45253,14
45254,14
45255,14
45256,14
45257,14
45258,14
45259,14
45260,14
45261,14
45262,14
45263,14
45264,14
45265,14
45266,14
45267,14
45268,14
45269,14
45270,14
45271,14
45272,14
45273,14
45274,14
45275,14
45276,14
45277,14
45278,14
45279,14
45280,14
45281,14
45282,14
45283,14
45284,14
45285,14
45286,14
45287,14
45288,14
45289,14
45290,14
45291,14
45292,14
45293,14
45294,14
45295,14
45296,14
45297,14
45298,14
45299,14
45300,14
45301,14
45302,14
45303,14
45304,14
45305,14
45306,14
45307,14
45308,14
45309,14
45310,14
45311,14
45312,14
45313,14
45314,14
45315,14
45316,14
45317,14
45318,14
45319,14
45320,14
45321,14
45322,14
45323,14
45324,14
45325,14
45326,14
45327,14
45328,14
45329,14
45330,14
45331,14
45332,14
45333,14
45334,14
45335,14
45336,14
45337,14
45338,14
45339,14
45340,14
45341,14
45342,14
45343,14
45344,14
45345,14
45346,14
45347,14
45348,14
45349,14
45350,14
45351,14
45352,14
45353,14
45354,14
45355,14
45356,14
45357,14
45358,14
45359,14
45360,14
45361,14
45362,14
45363,14
45364,14
45365,14
45366,14
45367,14
45368,14
45369,14
45370,14
45371,14
45372,14
45373,14
45374,14
45375,14
45376,14
45377,14
45378,14
45379,14
45380,14
45381,14
45382,14
45383,14
45384,14
45385,14
45386,14
45387,14
45388,14
45389,14
45390,14
45391,14
45392,14
45393,14
45394,14
45395,14
45396,14
45397,14
45398,14
45399,14
45400,14
45401,14
45402,14
45403,14
45404,14
45405,14
45406,14
45407,14
45408,14
45409,14
45410,14
45411,14
45412,14
45413,14
45414,14
45415,14
45416,14
45417,14
45418,14
45419,14
45420,14
45421,14
45422,14
45423,14
45424,14
45425,14
45426,14
45427,14
45428,14
45429,14
45430,14
45431,14
45432,14
45433,14
45434,14
45435,14
45436,14
45437,14
45438,14
45439,14
45440,14
45441,14
45442,14
45443,14
45444,14
45445,14
45446,14
45447,14
45448,14
45449,14
45450,14
45451,14
45452,14
45453,14
45454,14
45455,14
45456,14
45457,14
45458,14
45459,14
45460,14
45461,14
45462,14
45463,14
45464,14
45465,14
45466,14
45467,14
45468,14
45469,14
45470,14
45471,14
45472,14
45473,14
45474,14
45475,14
45476,14
45477,14
45478,14
45479,14
45480,14
45481,14
45482,14
45483,14
45484,14
45485,14
45486,14
45487,14
45488,14
45489,14
45490,14
45491,14
45492,14
45493,14
45494,14
45495,14
45496,14
45497,14
45498,14
45499,14
45500,14
45501,14
45502,14
45503,14
45504,14
45505,14
45506,14
45507,14
45508,14
45509,14
45510,14
45511,14
45512,14
45513,14
45514,14
45515,14
45516,14
45517,14
45518,14
45519,14
45520,14
45521,14
45522,14
45523,14
45524,14
45525,14
45526,14
45527,14
45528,14
45529,14
45530,14
45531,14
45532,14
45533,14
45534,14
45535,14
45536,14
45537,14
45538,14
45539,14
45540,14
45541,14
45542,14
45543,14
45544,14
45545,14
45546,14
45547,14
45548,14
45549,14
45550,14
45551,14
45552,14
45553,14
45554,14
45555,14
45556,14
45557,14
45558,14
45559,14
45560,14
45561,14
45562,14
45563,14
45564,14
45565,14
45566,14
45567,14
45568,14
45569,14
45570,14
45571,14
45572,14
45573,14
45574,14
45575,14
45576,14
45577,14
45578,14
45579,14
45580,14
45581,14
45582,14
45583,14
45584,14
45585,14
45586,14
45587,14
45588,14
45589,14
45590,14
45591,14
45592,14
45593,14
45594,14
45595,14
45596,14
45597,14
45598,14
45599,14
45600,14
45601,14
45602,14
45603,14
45604,14
45605,14
45606,14
45607,14
45608,14
45609,14
45610,14
45611,14
45612,14
45613,14
45614,14
45615,14
45616,14
45617,14
45618,14
45619,14
45620,14
