,id,class
4279,14279,1.0
4280,14280,1.0
4281,14281,1.0
4282,14282,1.0
4283,14283,1.0
4284,14284,1.0
4285,14285,1.0
4286,14286,1.0
4287,14287,1.0
4288,14288,1.0
4289,14289,1.0
4290,14290,1.0
4291,14291,1.0
4292,14292,1.0
4293,14293,1.0
4294,14294,1.0
4295,14295,1.0
4296,14296,1.0
4297,14297,1.0
4298,14298,1.0
4299,14299,1.0
4300,14300,1.0
4301,14301,1.0
4302,14302,1.0
4303,14303,1.0
4304,14304,1.0
4305,14305,1.0
4306,14306,1.0
4307,14307,1.0
4308,14308,1.0
4309,14309,1.0
4310,14310,1.0
4311,14311,1.0
4312,14312,1.0
4313,14313,1.0
4314,14314,1.0
4315,14315,1.0
4316,14316,1.0
4317,14317,1.0
4318,14318,1.0
4319,14319,1.0
4320,14320,1.0
4321,14321,1.0
4322,14322,1.0
4323,14323,1.0
4324,14324,1.0
4325,14325,1.0
4326,14326,1.0
4327,14327,1.0
4328,14328,1.0
4329,14329,1.0
4330,14330,1.0
4331,14331,1.0
4332,14332,1.0
4333,14333,1.0
4334,14334,1.0
4335,14335,1.0
4336,14336,1.0
4337,14337,1.0
4338,14338,1.0
4339,14339,1.0
4340,14340,1.0
4341,14341,1.0
4342,14342,1.0
4343,14343,1.0
4344,14344,1.0
4345,14345,1.0
4346,14346,1.0
4347,14347,1.0
4348,14348,1.0
4349,14349,1.0
4350,14350,1.0
4351,14351,1.0
4352,14352,1.0
4353,14353,1.0
4354,14354,1.0
4355,14355,1.0
4356,14356,1.0
4357,14357,1.0
4358,14358,1.0
4359,14359,1.0
4360,14360,1.0
4361,14361,1.0
4362,14362,1.0
4363,14363,1.0
4364,14364,1.0
4365,14365,1.0
4366,14366,1.0
4367,14367,1.0
4368,14368,1.0
4369,14369,1.0
4370,14370,1.0
4371,14371,1.0
4372,14372,1.0
4373,14373,1.0
4374,14374,1.0
4375,14375,1.0
4376,14376,1.0
4377,14377,1.0
4378,14378,1.0
4379,14379,1.0
4380,14380,1.0
4381,14381,1.0
4382,14382,1.0
4383,14383,1.0
4384,14384,1.0
4385,14385,1.0
4386,14386,1.0
4387,14387,1.0
4388,14388,1.0
4389,14389,1.0
4390,14390,1.0
4391,14391,1.0
4392,14392,1.0
4393,14393,1.0
4394,14394,1.0
4395,14395,1.0
4396,14396,1.0
4397,14397,1.0
4398,14398,1.0
4399,14399,1.0
4400,14400,1.0
4401,14401,1.0
4402,14402,1.0
4403,14403,1.0
4404,14404,1.0
4405,14405,1.0
4406,14406,1.0
4407,14407,1.0
4408,14408,1.0
4409,14409,1.0
4410,14410,1.0
4411,14411,1.0
4412,14412,1.0
4413,14413,1.0
4414,14414,1.0
4415,14415,1.0
4416,14416,1.0
4417,14417,1.0
4418,14418,1.0
4419,14419,1.0
4420,14420,1.0
4421,14421,1.0
4422,14422,1.0
4423,14423,1.0
4424,14424,1.0
4425,14425,1.0
4426,14426,1.0
4427,14427,1.0
4428,14428,1.0
4429,14429,1.0
4430,14430,1.0
4431,14431,1.0
4432,14432,1.0
4433,14433,1.0
4434,14434,1.0
4435,14435,1.0
4436,14436,1.0
4437,14437,1.0
4438,14438,1.0
4439,14439,1.0
4440,14440,1.0
4441,14441,1.0
4442,14442,1.0
4443,14443,1.0
4444,14444,1.0
4445,14445,1.0
4446,14446,1.0
4447,14447,1.0
4448,14448,1.0
4449,14449,1.0
4450,14450,1.0
4451,14451,1.0
4452,14452,1.0
4453,14453,1.0
4454,14454,1.0
4455,14455,1.0
4456,14456,1.0
4457,14457,1.0
4458,14458,1.0
4459,14459,1.0
4460,14460,1.0
4461,14461,1.0
4462,14462,1.0
4463,14463,1.0
4464,14464,1.0
4465,14465,1.0
4466,14466,1.0
4467,14467,1.0
4468,14468,1.0
4469,14469,1.0
4470,14470,1.0
4471,14471,1.0
4472,14472,1.0
4473,14473,1.0
4474,14474,1.0
4475,14475,1.0
4476,14476,1.0
4477,14477,1.0
4478,14478,1.0
4479,14479,1.0
4480,14480,1.0
4481,14481,1.0
4482,14482,1.0
4483,14483,1.0
4484,14484,1.0
4485,14485,1.0
4486,14486,1.0
4487,14487,1.0
4488,14488,1.0
4489,14489,1.0
4490,14490,1.0
4491,14491,1.0
4492,14492,1.0
4493,14493,1.0
4494,14494,1.0
4495,14495,1.0
4496,14496,1.0
4497,14497,1.0
4498,14498,1.0
4499,14499,1.0
4500,14500,1.0
4501,14501,1.0
4502,14502,1.0
4503,14503,1.0
4504,14504,1.0
4505,14505,1.0
4506,14506,1.0
4507,14507,1.0
4508,14508,1.0
4509,14509,1.0
4510,14510,1.0
4511,14511,1.0
4512,14512,1.0
4513,14513,1.0
4514,14514,1.0
4515,14515,1.0
4516,14516,1.0
4517,14517,1.0
4518,14518,1.0
4519,14519,1.0
4520,14520,1.0
4521,14521,1.0
4522,14522,1.0
4523,14523,1.0
4524,14524,1.0
4525,14525,1.0
4526,14526,1.0
4527,14527,1.0
4528,14528,1.0
4529,14529,1.0
4530,14530,1.0
4531,14531,1.0
4532,14532,1.0
4533,14533,1.0
4534,14534,1.0
4535,14535,1.0
4536,14536,1.0
4537,14537,1.0
4538,14538,1.0
4539,14539,1.0
4540,14540,1.0
4541,14541,1.0
4542,14542,1.0
4543,14543,1.0
4544,14544,1.0
4545,14545,1.0
4546,14546,1.0
4547,14547,1.0
4548,14548,1.0
4549,14549,1.0
4550,14550,1.0
4551,14551,1.0
4552,14552,1.0
4553,14553,1.0
4554,14554,1.0
4555,14555,1.0
4556,14556,1.0
4557,14557,1.0
4558,14558,1.0
4559,14559,1.0
4560,14560,1.0
4561,14561,1.0
4562,14562,1.0
4563,14563,1.0
4564,14564,1.0
4565,14565,1.0
4566,14566,1.0
4567,14567,1.0
4568,14568,1.0
4569,14569,1.0
4570,14570,1.0
4571,14571,1.0
4572,14572,1.0
4573,14573,1.0
4574,14574,1.0
4575,14575,1.0
4576,14576,1.0
4577,14577,1.0
4578,14578,1.0
4579,14579,1.0
4580,14580,1.0
4581,14581,1.0
4582,14582,1.0
4583,14583,1.0
4584,14584,1.0
4585,14585,1.0
4586,14586,1.0
4587,14587,1.0
4588,14588,1.0
4589,14589,1.0
4590,14590,1.0
4591,14591,1.0
4592,14592,1.0
4593,14593,1.0
4594,14594,1.0
4595,14595,1.0
4596,14596,1.0
4597,14597,1.0
4598,14598,1.0
4599,14599,1.0
4600,14600,1.0
4601,14601,1.0
4602,14602,1.0
4603,14603,1.0
4604,14604,1.0
4605,14605,1.0
4606,14606,1.0
4607,14607,1.0
4608,14608,1.0
4609,14609,1.0
4610,14610,1.0
4611,14611,1.0
4612,14612,1.0
4613,14613,1.0
4614,14614,1.0
4615,14615,1.0
4616,14616,1.0
4617,14617,1.0
4618,14618,1.0
4619,14619,1.0
4620,14620,1.0
4621,14621,1.0
4622,14622,1.0
4623,14623,1.0
4624,14624,1.0
4625,14625,1.0
4626,14626,1.0
4627,14627,1.0
4628,14628,1.0
4629,14629,1.0
4630,14630,1.0
4631,14631,1.0
4632,14632,1.0
4633,14633,1.0
4634,14634,1.0
4635,14635,1.0
4636,14636,1.0
4637,14637,1.0
4638,14638,1.0
4639,14639,1.0
4640,14640,1.0
4641,14641,1.0
4642,14642,1.0
4643,14643,1.0
4644,14644,1.0
4645,14645,1.0
4646,14646,1.0
4647,14647,1.0
4648,14648,1.0
4649,14649,1.0
4650,14650,1.0
4651,14651,1.0
4652,14652,1.0
4653,14653,1.0
4654,14654,1.0
4655,14655,1.0
4656,14656,1.0
4657,14657,1.0
4658,14658,1.0
4659,14659,1.0
4660,14660,1.0
4661,14661,1.0
4662,14662,1.0
4663,14663,1.0
4664,14664,1.0
4665,14665,1.0
4666,14666,1.0
4667,14667,1.0
4668,14668,1.0
4669,14669,1.0
4670,14670,1.0
4671,14671,1.0
4672,14672,1.0
4673,14673,1.0
4674,14674,1.0
4675,14675,1.0
4676,14676,1.0
4677,14677,1.0
4678,14678,1.0
4679,14679,1.0
4680,14680,1.0
4681,14681,1.0
4682,14682,1.0
4683,14683,1.0
4684,14684,1.0
4685,14685,1.0
4686,14686,1.0
4687,14687,1.0
4688,14688,1.0
4689,14689,1.0
4690,14690,1.0
4691,14691,1.0
4692,14692,1.0
4693,14693,1.0
4694,14694,1.0
4695,14695,1.0
4696,14696,1.0
4697,14697,1.0
4698,14698,1.0
4699,14699,1.0
4700,14700,1.0
4701,14701,1.0
4702,14702,1.0
4703,14703,1.0
4704,14704,1.0
4705,14705,1.0
4706,14706,1.0
4707,14707,1.0
4708,14708,1.0
4709,14709,1.0
4710,14710,1.0
4711,14711,1.0
4712,14712,1.0
4713,14713,1.0
4714,14714,1.0
4715,14715,1.0
4716,14716,1.0
4717,14717,1.0
4718,14718,1.0
4719,14719,1.0
4720,14720,1.0
4721,14721,1.0
4722,14722,1.0
4723,14723,1.0
4724,14724,1.0
4725,14725,1.0
4726,14726,1.0
4727,14727,1.0
4728,14728,1.0
4729,14729,1.0
4730,14730,1.0
4731,14731,1.0
4732,14732,1.0
4733,14733,1.0
4734,14734,1.0
4735,14735,1.0
4736,14736,1.0
4737,14737,1.0
4738,14738,1.0
4739,14739,1.0
4740,14740,1.0
4741,14741,1.0
4742,14742,1.0
4743,14743,1.0
4744,14744,1.0
4745,14745,1.0
4746,14746,1.0
4747,14747,1.0
4748,14748,1.0
4749,14749,1.0
4750,14750,1.0
4751,14751,1.0
4752,14752,1.0
4753,14753,1.0
4754,14754,1.0
4755,14755,1.0
4756,14756,1.0
4757,14757,1.0
4758,14758,1.0
4759,14759,1.0
4760,14760,1.0
4761,14761,1.0
4762,14762,1.0
4763,14763,1.0
4764,14764,1.0
4765,14765,1.0
4766,14766,1.0
4767,14767,1.0
4768,14768,1.0
4769,14769,1.0
4770,14770,1.0
4771,14771,1.0
4772,14772,1.0
4773,14773,1.0
4774,14774,1.0
4775,14775,1.0
4776,14776,1.0
4777,14777,1.0
4778,14778,1.0
4779,14779,1.0
4780,14780,1.0
4781,14781,1.0
4782,14782,1.0
4783,14783,1.0
4784,14784,1.0
4785,14785,1.0
4786,14786,1.0
4787,14787,1.0
4788,14788,1.0
4789,14789,1.0
4790,14790,1.0
4791,14791,1.0
4792,14792,1.0
4793,14793,1.0
4794,14794,1.0
4795,14795,1.0
4796,14796,1.0
4797,14797,1.0
4798,14798,1.0
4799,14799,1.0
4800,14800,1.0
4801,14801,1.0
4802,14802,1.0
4803,14803,1.0
4804,14804,1.0
4805,14805,1.0
4806,14806,1.0
4807,14807,1.0
4808,14808,1.0
4809,14809,1.0
4810,14810,1.0
4811,14811,1.0
4812,14812,1.0
4813,14813,1.0
4814,14814,1.0
4815,14815,1.0
4816,14816,1.0
4817,14817,1.0
4818,14818,1.0
4819,14819,1.0
4820,14820,1.0
4821,14821,1.0
4822,14822,1.0
4823,14823,1.0
4824,14824,1.0
4825,14825,1.0
4826,14826,1.0
4827,14827,1.0
4828,14828,1.0
4829,14829,1.0
4830,14830,1.0
4831,14831,1.0
4832,14832,1.0
4833,14833,1.0
4834,14834,1.0
4835,14835,1.0
4836,14836,1.0
4837,14837,1.0
4838,14838,1.0
4839,14839,1.0
4840,14840,1.0
4841,14841,1.0
4842,14842,1.0
4843,14843,1.0
4844,14844,1.0
4845,14845,1.0
4846,14846,1.0
4847,14847,1.0
4848,14848,1.0
4849,14849,1.0
4850,14850,1.0
4851,14851,1.0
4852,14852,1.0
4853,14853,1.0
4854,14854,1.0
4855,14855,1.0
4856,14856,1.0
4857,14857,1.0
4858,14858,1.0
4859,14859,1.0
4860,14860,1.0
4861,14861,1.0
4862,14862,1.0
4863,14863,1.0
4864,14864,1.0
4865,14865,1.0
4866,14866,1.0
4867,14867,1.0
4868,14868,1.0
4869,14869,1.0
4870,14870,1.0
4871,14871,1.0
4872,14872,1.0
4873,14873,1.0
4879,14879,1.0
4880,14880,1.0
4881,14881,1.0
4882,14882,1.0
4883,14883,1.0
4884,14884,1.0
4885,14885,1.0
4886,14886,1.0
4887,14887,1.0
4888,14888,1.0
4889,14889,1.0
4890,14890,1.0
4891,14891,1.0
4892,14892,1.0
4893,14893,1.0
4894,14894,1.0
4895,14895,1.0
4896,14896,1.0
4897,14897,1.0
4898,14898,1.0
4899,14899,1.0
4900,14900,1.0
4901,14901,1.0
4902,14902,1.0
4903,14903,1.0
4904,14904,1.0
4905,14905,1.0
4906,14906,1.0
4907,14907,1.0
4908,14908,1.0
4909,14909,1.0
4910,14910,1.0
4911,14911,1.0
4912,14912,1.0
4913,14913,1.0
4914,14914,1.0
4915,14915,1.0
4916,14916,1.0
4917,14917,1.0
4918,14918,1.0
4919,14919,1.0
4920,14920,1.0
4921,14921,1.0
4922,14922,1.0
4923,14923,1.0
4924,14924,1.0
4925,14925,1.0
4926,14926,1.0
4927,14927,1.0
4928,14928,1.0
4929,14929,1.0
4930,14930,1.0
4931,14931,1.0
4932,14932,1.0
4933,14933,1.0
4934,14934,1.0
4935,14935,1.0
4936,14936,1.0
4937,14937,1.0
4938,14938,1.0
4939,14939,1.0
4940,14940,1.0
4941,14941,1.0
4942,14942,1.0
4943,14943,1.0
4944,14944,1.0
4945,14945,1.0
4946,14946,1.0
4947,14947,1.0
4948,14948,1.0
4949,14949,1.0
4950,14950,1.0
4951,14951,1.0
4952,14952,1.0
4953,14953,1.0
4954,14954,1.0
4955,14955,1.0
4956,14956,1.0
4957,14957,1.0
4958,14958,1.0
4959,14959,1.0
4960,14960,1.0
4961,14961,1.0
4962,14962,1.0
4963,14963,1.0
4964,14964,1.0
4965,14965,1.0
4966,14966,1.0
4967,14967,1.0
4968,14968,1.0
4969,14969,1.0
4970,14970,1.0
4971,14971,1.0
4972,14972,1.0
4973,14973,1.0
4974,14974,1.0
4975,14975,1.0
4976,14976,1.0
4977,14977,1.0
4978,14978,1.0
4979,14979,1.0
4980,14980,1.0
4981,14981,1.0
4982,14982,1.0
4983,14983,1.0
4984,14984,1.0
4985,14985,1.0
4986,14986,1.0
4987,14987,1.0
4988,14988,1.0
4989,14989,1.0
4990,14990,1.0
4991,14991,1.0
4992,14992,1.0
4993,14993,1.0
4994,14994,1.0
4995,14995,1.0
4996,14996,1.0
4997,14997,1.0
4998,14998,1.0
4999,14999,1.0
5000,15000,2.0
5001,15001,2.0
5002,15002,2.0
5003,15003,2.0
5004,15004,2.0
5005,15005,2.0
5006,15006,2.0
5007,15007,2.0
5008,15008,2.0
5009,15009,2.0
5010,15010,2.0
5011,15011,2.0
5012,15012,2.0
5013,15013,2.0
5014,15014,2.0
5015,15015,2.0
5016,15016,2.0
5017,15017,2.0
5018,15018,2.0
5019,15019,2.0
5020,15020,2.0
5021,15021,2.0
5022,15022,2.0
5023,15023,2.0
5024,15024,2.0
5025,15025,2.0
5026,15026,2.0
5027,15027,2.0
5028,15028,2.0
5029,15029,2.0
5030,15030,2.0
5031,15031,2.0
5032,15032,2.0
5033,15033,2.0
5034,15034,2.0
5035,15035,2.0
5036,15036,2.0
5037,15037,2.0
5038,15038,2.0
5039,15039,2.0
5040,15040,2.0
5041,15041,2.0
5042,15042,2.0
5043,15043,2.0
5044,15044,2.0
5045,15045,2.0
5046,15046,2.0
5047,15047,2.0
5048,15048,2.0
5049,15049,2.0
5050,15050,2.0
5051,15051,2.0
5052,15052,2.0
5053,15053,2.0
5054,15054,2.0
5055,15055,2.0
5056,15056,2.0
5057,15057,2.0
5058,15058,2.0
5059,15059,2.0
5060,15060,2.0
5061,15061,2.0
5062,15062,2.0
5063,15063,2.0
5064,15064,2.0
5065,15065,2.0
5066,15066,2.0
5067,15067,2.0
5068,15068,2.0
5069,15069,2.0
5070,15070,2.0
5071,15071,2.0
5072,15072,2.0
5073,15073,2.0
5074,15074,2.0
5075,15075,2.0
5076,15076,2.0
5077,15077,2.0
5078,15078,2.0
5079,15079,2.0
5080,15080,2.0
5081,15081,2.0
5082,15082,2.0
5083,15083,2.0
5084,15084,2.0
5085,15085,2.0
5086,15086,2.0
5087,15087,2.0
5088,15088,2.0
5089,15089,2.0
5090,15090,2.0
5091,15091,2.0
5092,15092,2.0
5093,15093,2.0
5094,15094,2.0
5095,15095,2.0
5096,15096,2.0
5097,15097,2.0
5098,15098,2.0
5099,15099,2.0
5100,15100,2.0
5101,15101,2.0
5102,15102,2.0
5103,15103,2.0
5104,15104,2.0
5105,15105,2.0
5106,15106,2.0
5107,15107,2.0
5108,15108,2.0
5109,15109,2.0
5110,15110,2.0
5111,15111,2.0
5112,15112,2.0
5113,15113,2.0
5114,15114,2.0
5115,15115,2.0
5116,15116,2.0
5117,15117,2.0
5118,15118,2.0
5119,15119,2.0
5120,15120,2.0
5121,15121,2.0
5122,15122,2.0
5123,15123,2.0
5124,15124,2.0
5125,15125,2.0
5126,15126,2.0
5127,15127,2.0
5128,15128,2.0
5129,15129,2.0
5130,15130,2.0
5131,15131,2.0
5132,15132,2.0
5133,15133,2.0
5134,15134,2.0
5135,15135,2.0
5136,15136,2.0
5137,15137,2.0
5138,15138,2.0
5139,15139,2.0
5140,15140,2.0
5141,15141,2.0
5142,15142,2.0
5143,15143,2.0
5144,15144,2.0
5145,15145,2.0
5146,15146,2.0
5147,15147,2.0
5148,15148,2.0
5149,15149,2.0
5150,15150,2.0
5151,15151,2.0
5152,15152,2.0
5153,15153,2.0
5154,15154,2.0
5155,15155,2.0
5156,15156,2.0
5157,15157,2.0
5158,15158,2.0
5159,15159,2.0
5160,15160,2.0
5161,15161,2.0
5162,15162,2.0
5163,15163,2.0
5164,15164,2.0
5165,15165,2.0
5166,15166,2.0
5167,15167,2.0
5168,15168,2.0
5169,15169,2.0
5170,15170,2.0
5171,15171,2.0
5172,15172,2.0
5173,15173,2.0
5174,15174,2.0
5175,15175,2.0
5176,15176,2.0
5177,15177,2.0
5178,15178,2.0
5179,15179,2.0
5180,15180,2.0
5181,15181,2.0
5182,15182,2.0
5183,15183,2.0
5184,15184,2.0
5185,15185,2.0
5186,15186,2.0
5187,15187,2.0
5188,15188,2.0
5189,15189,2.0
5190,15190,2.0
5191,15191,2.0
5192,15192,2.0
5193,15193,2.0
5194,15194,2.0
5195,15195,2.0
5196,15196,2.0
5197,15197,2.0
5198,15198,2.0
5199,15199,2.0
5200,15200,2.0
5201,15201,2.0
5202,15202,2.0
5203,15203,2.0
5204,15204,2.0
5205,15205,2.0
5206,15206,2.0
5207,15207,2.0
5208,15208,2.0
5209,15209,2.0
5210,15210,2.0
5211,15211,2.0
5212,15212,2.0
5213,15213,2.0
5214,15214,2.0
5215,15215,2.0
5216,15216,2.0
5217,15217,2.0
5218,15218,2.0
5219,15219,2.0
5220,15220,2.0
5221,15221,2.0
5222,15222,2.0
5223,15223,2.0
5224,15224,2.0
5225,15225,2.0
5226,15226,2.0
5227,15227,2.0
5228,15228,2.0
5229,15229,2.0
5230,15230,2.0
5231,15231,2.0
5232,15232,2.0
5233,15233,2.0
5234,15234,2.0
5235,15235,2.0
5236,15236,2.0
5237,15237,2.0
5238,15238,2.0
5239,15239,2.0
5240,15240,2.0
5241,15241,2.0
5242,15242,2.0
5243,15243,2.0
5244,15244,2.0
5245,15245,2.0
5246,15246,2.0
5247,15247,2.0
5248,15248,2.0
5249,15249,2.0
5250,15250,2.0
5251,15251,2.0
5252,15252,2.0
5253,15253,2.0
5254,15254,2.0
5255,15255,2.0
5256,15256,2.0
5257,15257,2.0
5258,15258,2.0
5259,15259,2.0
5260,15260,2.0
5261,15261,2.0
5262,15262,2.0
5263,15263,2.0
5264,15264,2.0
5265,15265,2.0
5266,15266,2.0
5267,15267,2.0
5268,15268,2.0
5269,15269,2.0
5270,15270,2.0
5271,15271,2.0
5272,15272,2.0
5273,15273,2.0
5274,15274,2.0
5275,15275,2.0
5276,15276,2.0
5277,15277,2.0
5278,15278,2.0
5279,15279,2.0
5280,15280,2.0
5281,15281,2.0
5282,15282,2.0
5283,15283,2.0
5284,15284,2.0
5285,15285,2.0
5286,15286,2.0
5287,15287,2.0
5288,15288,2.0
5289,15289,2.0
5290,15290,2.0
5291,15291,2.0
5292,15292,2.0
5293,15293,2.0
5294,15294,2.0
5295,15295,2.0
5296,15296,2.0
5297,15297,2.0
5298,15298,2.0
5299,15299,2.0
5300,15300,2.0
5301,15301,2.0
5302,15302,2.0
5303,15303,2.0
5304,15304,2.0
5305,15305,2.0
5306,15306,2.0
5307,15307,2.0
5308,15308,2.0
5309,15309,2.0
5310,15310,2.0
5311,15311,2.0
5312,15312,2.0
5313,15313,2.0
5314,15314,2.0
5315,15315,2.0
5316,15316,2.0
5317,15317,2.0
5318,15318,2.0
5319,15319,2.0
5320,15320,2.0
5321,15321,2.0
5322,15322,2.0
5323,15323,2.0
5324,15324,2.0
5325,15325,2.0
5326,15326,2.0
5327,15327,2.0
5328,15328,2.0
5329,15329,2.0
5330,15330,2.0
5331,15331,2.0
5332,15332,2.0
5333,15333,2.0
5334,15334,2.0
5335,15335,2.0
5336,15336,2.0
5337,15337,2.0
5338,15338,2.0
5339,15339,2.0
5340,15340,2.0
5341,15341,2.0
5342,15342,2.0
5343,15343,2.0
5344,15344,2.0
5345,15345,2.0
5346,15346,2.0
5347,15347,2.0
5348,15348,2.0
5349,15349,2.0
5350,15350,2.0
5351,15351,2.0
5352,15352,2.0
5353,15353,2.0
5354,15354,2.0
5355,15355,2.0
5356,15356,2.0
5357,15357,2.0
5358,15358,2.0
5359,15359,2.0
5360,15360,2.0
5361,15361,2.0
5362,15362,2.0
5363,15363,2.0
5364,15364,2.0
5365,15365,2.0
5366,15366,2.0
5367,15367,2.0
5368,15368,2.0
5369,15369,2.0
5370,15370,2.0
5371,15371,2.0
5372,15372,2.0
5373,15373,2.0
5374,15374,2.0
5375,15375,2.0
5376,15376,2.0
5377,15377,2.0
5378,15378,2.0
5379,15379,2.0
5380,15380,2.0
5381,15381,2.0
5382,15382,2.0
5383,15383,2.0
5384,15384,2.0
5385,15385,2.0
5386,15386,2.0
5387,15387,2.0
5388,15388,2.0
5389,15389,2.0
5390,15390,2.0
5391,15391,2.0
5392,15392,2.0
5393,15393,2.0
5394,15394,2.0
5395,15395,2.0
5396,15396,2.0
5397,15397,2.0
5398,15398,2.0
5399,15399,2.0
5400,15400,2.0
5401,15401,2.0
5402,15402,2.0
5403,15403,2.0
5404,15404,2.0
5405,15405,2.0
5406,15406,2.0
5407,15407,2.0
5408,15408,2.0
5409,15409,2.0
5410,15410,2.0
5411,15411,2.0
5412,15412,2.0
5413,15413,2.0
5414,15414,2.0
5415,15415,2.0
5416,15416,2.0
5417,15417,2.0
5418,15418,2.0
5419,15419,2.0
5420,15420,2.0
5421,15421,2.0
5422,15422,2.0
5423,15423,2.0
5424,15424,2.0
5425,15425,2.0
5426,15426,2.0
5427,15427,2.0
5428,15428,2.0
5429,15429,2.0
5430,15430,2.0
5431,15431,2.0
5432,15432,2.0
5433,15433,2.0
5434,15434,2.0
5435,15435,2.0
5436,15436,2.0
5437,15437,2.0
5438,15438,2.0
5439,15439,2.0
5440,15440,2.0
5441,15441,2.0
5442,15442,2.0
5443,15443,2.0
5444,15444,2.0
5445,15445,2.0
5446,15446,2.0
5447,15447,2.0
5448,15448,2.0
5449,15449,2.0
5450,15450,2.0
5451,15451,2.0
5452,15452,2.0
5453,15453,2.0
5454,15454,2.0
5455,15455,2.0
5456,15456,2.0
5457,15457,2.0
5458,15458,2.0
5459,15459,2.0
5460,15460,2.0
5461,15461,2.0
5462,15462,2.0
5463,15463,2.0
5464,15464,2.0
5465,15465,2.0
5466,15466,2.0
5467,15467,2.0
5468,15468,2.0
5469,15469,2.0
5470,15470,2.0
5471,15471,2.0
5472,15472,2.0
5473,15473,2.0
5474,15474,2.0
5475,15475,2.0
5476,15476,2.0
5477,15477,2.0
5478,15478,2.0
5479,15479,2.0
5480,15480,2.0
5481,15481,2.0
5482,15482,2.0
5483,15483,2.0
5484,15484,2.0
5485,15485,2.0
5486,15486,2.0
5487,15487,2.0
5488,15488,2.0
5489,15489,2.0
5490,15490,2.0
5491,15491,2.0
5492,15492,2.0
5493,15493,2.0
5494,15494,2.0
5495,15495,2.0
5496,15496,2.0
5497,15497,2.0
5498,15498,2.0
5499,15499,2.0
5500,15500,2.0
5501,15501,2.0
5502,15502,2.0
5503,15503,2.0
5504,15504,2.0
5505,15505,2.0
5506,15506,2.0
5507,15507,2.0
5508,15508,2.0
5509,15509,2.0
5510,15510,2.0
5511,15511,2.0
5512,15512,2.0
5513,15513,2.0
5514,15514,2.0
5515,15515,2.0
5516,15516,2.0
5517,15517,2.0
5518,15518,2.0
5519,15519,2.0
5520,15520,2.0
5521,15521,2.0
5522,15522,2.0
5523,15523,2.0
5524,15524,2.0
5525,15525,2.0
5526,15526,2.0
5527,15527,2.0
5528,15528,2.0
5529,15529,2.0
5530,15530,2.0
5531,15531,2.0
5532,15532,2.0
5533,15533,2.0
5534,15534,2.0
5535,15535,2.0
5536,15536,2.0
5537,15537,2.0
5538,15538,2.0
5539,15539,2.0
5540,15540,2.0
5541,15541,2.0
5542,15542,2.0
5543,15543,2.0
5544,15544,2.0
5545,15545,2.0
5546,15546,2.0
5547,15547,2.0
5548,15548,2.0
5549,15549,2.0
5550,15550,2.0
5551,15551,2.0
5552,15552,2.0
5553,15553,2.0
5554,15554,2.0
5555,15555,2.0
5556,15556,2.0
5557,15557,2.0
5558,15558,2.0
5559,15559,2.0
5560,15560,2.0
5561,15561,2.0
5562,15562,2.0
5563,15563,2.0
5564,15564,2.0
5565,15565,2.0
5566,15566,2.0
5567,15567,2.0
5568,15568,2.0
5569,15569,2.0
5570,15570,2.0
5571,15571,2.0
5572,15572,2.0
5573,15573,2.0
5574,15574,2.0
5575,15575,2.0
5576,15576,2.0
5577,15577,2.0
5578,15578,2.0
5579,15579,2.0
5580,15580,2.0
5581,15581,2.0
5582,15582,2.0
5583,15583,2.0
5584,15584,2.0
5585,15585,2.0
5586,15586,2.0
5587,15587,2.0
5588,15588,2.0
5589,15589,2.0
5590,15590,2.0
5591,15591,2.0
5592,15592,2.0
5593,15593,2.0
5594,15594,2.0
5595,15595,2.0
5596,15596,2.0
5597,15597,2.0
5598,15598,2.0
5599,15599,2.0
5600,15600,2.0
5601,15601,2.0
5602,15602,2.0
5603,15603,2.0
5604,15604,2.0
5605,15605,2.0
5606,15606,2.0
5607,15607,2.0
5608,15608,2.0
5609,15609,2.0
5610,15610,2.0
5611,15611,2.0
5612,15612,2.0
5613,15613,2.0
5614,15614,2.0
5615,15615,2.0
5616,15616,2.0
5617,15617,2.0
5618,15618,2.0
5619,15619,2.0
5620,15620,2.0
5621,15621,2.0
5622,15622,2.0
5623,15623,2.0
5624,15624,2.0
5625,15625,2.0
5626,15626,2.0
5627,15627,2.0
5628,15628,2.0
5629,15629,2.0
5630,15630,2.0
5631,15631,2.0
5632,15632,2.0
5633,15633,2.0
5634,15634,2.0
5635,15635,2.0
5636,15636,2.0
5637,15637,2.0
5638,15638,2.0
5639,15639,2.0
5640,15640,2.0
5641,15641,2.0
5642,15642,2.0
5643,15643,2.0
5644,15644,2.0
5645,15645,2.0
5646,15646,2.0
5647,15647,2.0
5648,15648,2.0
5649,15649,2.0
5650,15650,2.0
5651,15651,2.0
5652,15652,2.0
5653,15653,2.0
5654,15654,2.0
5655,15655,2.0
5656,15656,2.0
5657,15657,2.0
5658,15658,2.0
5659,15659,2.0
5660,15660,2.0
5661,15661,2.0
5662,15662,2.0
5663,15663,2.0
5664,15664,2.0
5665,15665,2.0
5666,15666,2.0
5667,15667,2.0
5668,15668,2.0
5669,15669,2.0
5670,15670,2.0
5671,15671,2.0
5672,15672,2.0
5673,15673,2.0
5674,15674,2.0
5675,15675,2.0
5676,15676,2.0
5677,15677,2.0
5678,15678,2.0
5679,15679,2.0
5680,15680,2.0
5681,15681,2.0
5682,15682,2.0
